lon,lat,temp,datetime,glwd_id,doy,date,mod,depth,year,decyear,lake
,,17.68,"",,186,1995-07-05,,18,1995,1995.50684931507,Annie
,,17.68,"",,186,1995-07-05,,19,1995,1995.50684931507,Annie
,,31.02,"",,228,1995-08-16,,0.01,1995,1995.62191780822,Annie
,,31,"",,228,1995-08-16,,1,1995,1995.62191780822,Annie
,,30.99,"",,228,1995-08-16,,2,1995,1995.62191780822,Annie
,,30.9,"",,228,1995-08-16,,3,1995,1995.62191780822,Annie
,,30.38,"",,228,1995-08-16,,4,1995,1995.62191780822,Annie
,,29.39,"",,228,1995-08-16,,5,1995,1995.62191780822,Annie
,,28.92,"",,228,1995-08-16,,6,1995,1995.62191780822,Annie
,,28.61,"",,228,1995-08-16,,7,1995,1995.62191780822,Annie
,,27.9,"",,228,1995-08-16,,8,1995,1995.62191780822,Annie
,,26.2,"",,228,1995-08-16,,9,1995,1995.62191780822,Annie
,,23.42,"",,228,1995-08-16,,10,1995,1995.62191780822,Annie
,,21.32,"",,228,1995-08-16,,11,1995,1995.62191780822,Annie
,,20.18,"",,228,1995-08-16,,12,1995,1995.62191780822,Annie
,,19.15,"",,228,1995-08-16,,13,1995,1995.62191780822,Annie
,,18.48,"",,228,1995-08-16,,14,1995,1995.62191780822,Annie
,,18.2,"",,228,1995-08-16,,15,1995,1995.62191780822,Annie
,,18.02,"",,228,1995-08-16,,16,1995,1995.62191780822,Annie
,,17.98,"",,228,1995-08-16,,17,1995,1995.62191780822,Annie
,,17.92,"",,228,1995-08-16,,18,1995,1995.62191780822,Annie
,,17.91,"",,228,1995-08-16,,19,1995,1995.62191780822,Annie
,,28.96,"",,256,1995-09-13,,0.01,1995,1995.69863013699,Annie
,,28.9,"",,256,1995-09-13,,1,1995,1995.69863013699,Annie
,,28.82,"",,256,1995-09-13,,2,1995,1995.69863013699,Annie
,,28.75,"",,256,1995-09-13,,3,1995,1995.69863013699,Annie
,,28.65,"",,256,1995-09-13,,4,1995,1995.69863013699,Annie
,,28.54,"",,256,1995-09-13,,5,1995,1995.69863013699,Annie
,,28.42,"",,256,1995-09-13,,6,1995,1995.69863013699,Annie
,,28.3,"",,256,1995-09-13,,7,1995,1995.69863013699,Annie
,,28.21,"",,256,1995-09-13,,8,1995,1995.69863013699,Annie
,,27.45,"",,256,1995-09-13,,9,1995,1995.69863013699,Annie
,,25.18,"",,256,1995-09-13,,10,1995,1995.69863013699,Annie
,,22.5,"",,256,1995-09-13,,11,1995,1995.69863013699,Annie
,,20.85,"",,256,1995-09-13,,12,1995,1995.69863013699,Annie
,,19.83,"",,256,1995-09-13,,13,1995,1995.69863013699,Annie
,,19.12,"",,256,1995-09-13,,14,1995,1995.69863013699,Annie
,,18.6,"",,256,1995-09-13,,15,1995,1995.69863013699,Annie
,,18.33,"",,256,1995-09-13,,16,1995,1995.69863013699,Annie
,,18.22,"",,256,1995-09-13,,17,1995,1995.69863013699,Annie
,,18.19,"",,256,1995-09-13,,18,1995,1995.69863013699,Annie
,,18.15,"",,256,1995-09-13,,19,1995,1995.69863013699,Annie
,,26.63,"",,292,1995-10-19,,0.01,1995,1995.79726027397,Annie
,,26.58,"",,292,1995-10-19,,1,1995,1995.79726027397,Annie
,,26.53,"",,292,1995-10-19,,2,1995,1995.79726027397,Annie
,,26.48,"",,292,1995-10-19,,3,1995,1995.79726027397,Annie
,,26.45,"",,292,1995-10-19,,4,1995,1995.79726027397,Annie
,,26.43,"",,292,1995-10-19,,5,1995,1995.79726027397,Annie
,,26.38,"",,292,1995-10-19,,6,1995,1995.79726027397,Annie
,,26.36,"",,292,1995-10-19,,7,1995,1995.79726027397,Annie
,,26.33,"",,292,1995-10-19,,8,1995,1995.79726027397,Annie
,,26.25,"",,292,1995-10-19,,9,1995,1995.79726027397,Annie
,,25.78,"",,292,1995-10-19,,10,1995,1995.79726027397,Annie
,,23.4,"",,292,1995-10-19,,11,1995,1995.79726027397,Annie
,,21.55,"",,292,1995-10-19,,12,1995,1995.79726027397,Annie
,,20.75,"",,292,1995-10-19,,13,1995,1995.79726027397,Annie
,,19.53,"",,292,1995-10-19,,14,1995,1995.79726027397,Annie
,,18.8,"",,292,1995-10-19,,15,1995,1995.79726027397,Annie
,,18.53,"",,292,1995-10-19,,16,1995,1995.79726027397,Annie
,,18.45,"",,292,1995-10-19,,17,1995,1995.79726027397,Annie
,,18.42,"",,292,1995-10-19,,18,1995,1995.79726027397,Annie
,,18.4,"",,292,1995-10-19,,19,1995,1995.79726027397,Annie
,,22.28,"",,319,1995-11-15,,0.01,1995,1995.87123287671,Annie
,,22.34,"",,319,1995-11-15,,1,1995,1995.87123287671,Annie
,,22.32,"",,319,1995-11-15,,2,1995,1995.87123287671,Annie
,,22.28,"",,319,1995-11-15,,3,1995,1995.87123287671,Annie
,,22.28,"",,319,1995-11-15,,4,1995,1995.87123287671,Annie
,,22.28,"",,319,1995-11-15,,5,1995,1995.87123287671,Annie
,,22.26,"",,319,1995-11-15,,6,1995,1995.87123287671,Annie
,,22.26,"",,319,1995-11-15,,7,1995,1995.87123287671,Annie
,,22.26,"",,319,1995-11-15,,8,1995,1995.87123287671,Annie
,,22.23,"",,319,1995-11-15,,9,1995,1995.87123287671,Annie
,,22.21,"",,319,1995-11-15,,10,1995,1995.87123287671,Annie
,,22.15,"",,319,1995-11-15,,11,1995,1995.87123287671,Annie
,,21.93,"",,319,1995-11-15,,12,1995,1995.87123287671,Annie
,,21.87,"",,319,1995-11-15,,13,1995,1995.87123287671,Annie
,,19.91,"",,319,1995-11-15,,14,1995,1995.87123287671,Annie
,,18.95,"",,319,1995-11-15,,15,1995,1995.87123287671,Annie
,,18.67,"",,319,1995-11-15,,16,1995,1995.87123287671,Annie
,,18.58,"",,319,1995-11-15,,17,1995,1995.87123287671,Annie
,,18.52,"",,319,1995-11-15,,18,1995,1995.87123287671,Annie
,,18.5,"",,319,1995-11-15,,19,1995,1995.87123287671,Annie
,,19.7,"",,347,1995-12-13,,0.01,1995,1995.94794520548,Annie
,,19.63,"",,347,1995-12-13,,1,1995,1995.94794520548,Annie
,,19.58,"",,347,1995-12-13,,2,1995,1995.94794520548,Annie
,,19.55,"",,347,1995-12-13,,3,1995,1995.94794520548,Annie
,,19.55,"",,347,1995-12-13,,4,1995,1995.94794520548,Annie
,,19.54,"",,347,1995-12-13,,5,1995,1995.94794520548,Annie
,,19.54,"",,347,1995-12-13,,6,1995,1995.94794520548,Annie
,,19.54,"",,347,1995-12-13,,7,1995,1995.94794520548,Annie
,,19.53,"",,347,1995-12-13,,8,1995,1995.94794520548,Annie
,,19.52,"",,347,1995-12-13,,9,1995,1995.94794520548,Annie
,,19.52,"",,347,1995-12-13,,10,1995,1995.94794520548,Annie
,,19.51,"",,347,1995-12-13,,11,1995,1995.94794520548,Annie
,,19.49,"",,347,1995-12-13,,12,1995,1995.94794520548,Annie
,,19.49,"",,347,1995-12-13,,13,1995,1995.94794520548,Annie
,,19.42,"",,347,1995-12-13,,14,1995,1995.94794520548,Annie
,,19.35,"",,347,1995-12-13,,15,1995,1995.94794520548,Annie
,,19.34,"",,347,1995-12-13,,16,1995,1995.94794520548,Annie
,,19.32,"",,347,1995-12-13,,17,1995,1995.94794520548,Annie
,,19.21,"",,347,1995-12-13,,18,1995,1995.94794520548,Annie
,,19.08,"",,347,1995-12-13,,19,1995,1995.94794520548,Annie
,,16.43,"",,17,1996-01-17,,0.01,1996,1996.04371584699,Annie
,,16.4,"",,17,1996-01-17,,1,1996,1996.04371584699,Annie
,,16.37,"",,17,1996-01-17,,2,1996,1996.04371584699,Annie
,,16.3,"",,17,1996-01-17,,3,1996,1996.04371584699,Annie
,,16.25,"",,17,1996-01-17,,4,1996,1996.04371584699,Annie
,,16.08,"",,17,1996-01-17,,5,1996,1996.04371584699,Annie
,,15.68,"",,17,1996-01-17,,6,1996,1996.04371584699,Annie
,,15.62,"",,17,1996-01-17,,7,1996,1996.04371584699,Annie
,,15.61,"",,17,1996-01-17,,8,1996,1996.04371584699,Annie
,,15.59,"",,17,1996-01-17,,9,1996,1996.04371584699,Annie
,,15.57,"",,17,1996-01-17,,10,1996,1996.04371584699,Annie
,,15.57,"",,17,1996-01-17,,11,1996,1996.04371584699,Annie
,,15.55,"",,17,1996-01-17,,12,1996,1996.04371584699,Annie
,,15.52,"",,17,1996-01-17,,13,1996,1996.04371584699,Annie
,,15.52,"",,17,1996-01-17,,14,1996,1996.04371584699,Annie
,,15.51,"",,17,1996-01-17,,15,1996,1996.04371584699,Annie
,,15.5,"",,17,1996-01-17,,16,1996,1996.04371584699,Annie
,,15.5,"",,17,1996-01-17,,17,1996,1996.04371584699,Annie
,,15.49,"",,17,1996-01-17,,18,1996,1996.04371584699,Annie
,,15.49,"",,17,1996-01-17,,19,1996,1996.04371584699,Annie
,,16.53,"",,45,1996-02-14,,0.01,1996,1996.12021857924,Annie
,,16.48,"",,45,1996-02-14,,1,1996,1996.12021857924,Annie
,,16.39,"",,45,1996-02-14,,2,1996,1996.12021857924,Annie
,,16.32,"",,45,1996-02-14,,3,1996,1996.12021857924,Annie
,,16.24,"",,45,1996-02-14,,4,1996,1996.12021857924,Annie
,,16.21,"",,45,1996-02-14,,5,1996,1996.12021857924,Annie
,,16.17,"",,45,1996-02-14,,6,1996,1996.12021857924,Annie
,,16.06,"",,45,1996-02-14,,7,1996,1996.12021857924,Annie
,,15.95,"",,45,1996-02-14,,8,1996,1996.12021857924,Annie
,,15.95,"",,45,1996-02-14,,9,1996,1996.12021857924,Annie
,,15.95,"",,45,1996-02-14,,10,1996,1996.12021857924,Annie
,,15.92,"",,45,1996-02-14,,11,1996,1996.12021857924,Annie
,,15.85,"",,45,1996-02-14,,12,1996,1996.12021857924,Annie
,,15.85,"",,45,1996-02-14,,13,1996,1996.12021857924,Annie
,,15.84,"",,45,1996-02-14,,14,1996,1996.12021857924,Annie
,,15.82,"",,45,1996-02-14,,15,1996,1996.12021857924,Annie
,,15.82,"",,45,1996-02-14,,16,1996,1996.12021857924,Annie
,,15.82,"",,45,1996-02-14,,17,1996,1996.12021857924,Annie
,,15.81,"",,45,1996-02-14,,18,1996,1996.12021857924,Annie
,,15.81,"",,45,1996-02-14,,19,1996,1996.12021857924,Annie
,,20.95,"",,87,1996-03-27,,0.01,1996,1996.2349726776,Annie
,,20.85,"",,87,1996-03-27,,1,1996,1996.2349726776,Annie
,,20.82,"",,87,1996-03-27,,2,1996,1996.2349726776,Annie
,,20.78,"",,87,1996-03-27,,3,1996,1996.2349726776,Annie
,,20.05,"",,87,1996-03-27,,4,1996,1996.2349726776,Annie
,,19.06,"",,87,1996-03-27,,5,1996,1996.2349726776,Annie
,,18.32,"",,87,1996-03-27,,6,1996,1996.2349726776,Annie
,,16.98,"",,87,1996-03-27,,7,1996,1996.2349726776,Annie
,,16.25,"",,87,1996-03-27,,8,1996,1996.2349726776,Annie
,,16.15,"",,87,1996-03-27,,9,1996,1996.2349726776,Annie
,,16.08,"",,87,1996-03-27,,10,1996,1996.2349726776,Annie
,,16.03,"",,87,1996-03-27,,11,1996,1996.2349726776,Annie
,,16.02,"",,87,1996-03-27,,12,1996,1996.2349726776,Annie
,,15.99,"",,87,1996-03-27,,13,1996,1996.2349726776,Annie
,,15.92,"",,87,1996-03-27,,14,1996,1996.2349726776,Annie
,,15.97,"",,87,1996-03-27,,15,1996,1996.2349726776,Annie
,,15.95,"",,87,1996-03-27,,16,1996,1996.2349726776,Annie
,,15.93,"",,87,1996-03-27,,17,1996,1996.2349726776,Annie
,,15.93,"",,87,1996-03-27,,18,1996,1996.2349726776,Annie
,,15.93,"",,87,1996-03-27,,19,1996,1996.2349726776,Annie
,,25.53,"",,115,1996-04-24,,0.01,1996,1996.31147540984,Annie
,,25.41,"",,115,1996-04-24,,1,1996,1996.31147540984,Annie
,,25.33,"",,115,1996-04-24,,2,1996,1996.31147540984,Annie
,,25.15,"",,115,1996-04-24,,3,1996,1996.31147540984,Annie
,,24.48,"",,115,1996-04-24,,4,1996,1996.31147540984,Annie
,,22,"",,115,1996-04-24,,5,1996,1996.31147540984,Annie
,,19.9,"",,115,1996-04-24,,6,1996,1996.31147540984,Annie
,,18.07,"",,115,1996-04-24,,7,1996,1996.31147540984,Annie
,,17.28,"",,115,1996-04-24,,8,1996,1996.31147540984,Annie
,,16.81,"",,115,1996-04-24,,9,1996,1996.31147540984,Annie
,,16.48,"",,115,1996-04-24,,10,1996,1996.31147540984,Annie
,,16.32,"",,115,1996-04-24,,11,1996,1996.31147540984,Annie
,,16.25,"",,115,1996-04-24,,12,1996,1996.31147540984,Annie
,,16.2,"",,115,1996-04-24,,13,1996,1996.31147540984,Annie
,,16.17,"",,115,1996-04-24,,14,1996,1996.31147540984,Annie
,,16.15,"",,115,1996-04-24,,15,1996,1996.31147540984,Annie
,,16.15,"",,115,1996-04-24,,16,1996,1996.31147540984,Annie
,,16.13,"",,115,1996-04-24,,17,1996,1996.31147540984,Annie
,,16.13,"",,115,1996-04-24,,18,1996,1996.31147540984,Annie
,,16.13,"",,115,1996-04-24,,19,1996,1996.31147540984,Annie
,,27.35,"",,136,1996-05-15,,0.01,1996,1996.36885245902,Annie
,,27.35,"",,136,1996-05-15,,1,1996,1996.36885245902,Annie
,,27.32,"",,136,1996-05-15,,2,1996,1996.36885245902,Annie
,,27.28,"",,136,1996-05-15,,3,1996,1996.36885245902,Annie
,,27.24,"",,136,1996-05-15,,4,1996,1996.36885245902,Annie
,,25.23,"",,136,1996-05-15,,5,1996,1996.36885245902,Annie
,,22.05,"",,136,1996-05-15,,6,1996,1996.36885245902,Annie
,,19.12,"",,136,1996-05-15,,7,1996,1996.36885245902,Annie
,,18.08,"",,136,1996-05-15,,8,1996,1996.36885245902,Annie
,,17.25,"",,136,1996-05-15,,9,1996,1996.36885245902,Annie
,,16.75,"",,136,1996-05-15,,10,1996,1996.36885245902,Annie
,,16.55,"",,136,1996-05-15,,11,1996,1996.36885245902,Annie
,,16.42,"",,136,1996-05-15,,12,1996,1996.36885245902,Annie
,,16.33,"",,136,1996-05-15,,13,1996,1996.36885245902,Annie
,,16.29,"",,136,1996-05-15,,14,1996,1996.36885245902,Annie
,,16.26,"",,136,1996-05-15,,15,1996,1996.36885245902,Annie
,,16.23,"",,136,1996-05-15,,16,1996,1996.36885245902,Annie
,,16.23,"",,136,1996-05-15,,17,1996,1996.36885245902,Annie
,,16.21,"",,136,1996-05-15,,18,1996,1996.36885245902,Annie
,,16.21,"",,136,1996-05-15,,19,1996,1996.36885245902,Annie
,,27.06,"",,156,1996-06-04,,0.01,1996,1996.42349726776,Annie
,,26.92,"",,156,1996-06-04,,1,1996,1996.42349726776,Annie
,,26.8,"",,156,1996-06-04,,2,1996,1996.42349726776,Annie
,,26.71,"",,156,1996-06-04,,3,1996,1996.42349726776,Annie
,,26.66,"",,156,1996-06-04,,4,1996,1996.42349726776,Annie
,,26.48,"",,156,1996-06-04,,5,1996,1996.42349726776,Annie
,,24.21,"",,156,1996-06-04,,6,1996,1996.42349726776,Annie
,,21.09,"",,156,1996-06-04,,7,1996,1996.42349726776,Annie
,,18.48,"",,156,1996-06-04,,8,1996,1996.42349726776,Annie
,,17.25,"",,156,1996-06-04,,9,1996,1996.42349726776,Annie
,,17.19,"",,156,1996-06-04,,10,1996,1996.42349726776,Annie
,,16.75,"",,156,1996-06-04,,11,1996,1996.42349726776,Annie
,,16.65,"",,156,1996-06-04,,12,1996,1996.42349726776,Annie
,,16.57,"",,156,1996-06-04,,13,1996,1996.42349726776,Annie
,,16.48,"",,156,1996-06-04,,14,1996,1996.42349726776,Annie
,,16.43,"",,156,1996-06-04,,15,1996,1996.42349726776,Annie
,,16.4,"",,156,1996-06-04,,16,1996,1996.42349726776,Annie
,,16.37,"",,156,1996-06-04,,17,1996,1996.42349726776,Annie
,,16.33,"",,156,1996-06-04,,18,1996,1996.42349726776,Annie
,,16.33,"",,156,1996-06-04,,19,1996,1996.42349726776,Annie
,,20.85,"",,199,1996-07-17,,8,1996,1996.54098360656,Annie
,,19.18,"",,199,1996-07-17,,9,1996,1996.54098360656,Annie
,,18.38,"",,199,1996-07-17,,10,1996,1996.54098360656,Annie
,,17.46,"",,199,1996-07-17,,11,1996,1996.54098360656,Annie
,,17.16,"",,199,1996-07-17,,12,1996,1996.54098360656,Annie
,,16.93,"",,199,1996-07-17,,13,1996,1996.54098360656,Annie
,,16.79,"",,199,1996-07-17,,14,1996,1996.54098360656,Annie
,,16.7,"",,199,1996-07-17,,15,1996,1996.54098360656,Annie
,,16.63,"",,199,1996-07-17,,16,1996,1996.54098360656,Annie
,,16.6,"",,199,1996-07-17,,17,1996,1996.54098360656,Annie
,,16.58,"",,199,1996-07-17,,18,1996,1996.54098360656,Annie
,,16.58,"",,199,1996-07-17,,19,1996,1996.54098360656,Annie
,,29.03,"",,241,1996-08-28,,0.01,1996,1996.65573770492,Annie
,,28.95,"",,241,1996-08-28,,1,1996,1996.65573770492,Annie
,,28.913,"",,241,1996-08-28,,2,1996,1996.65573770492,Annie
,,28.85,"",,241,1996-08-28,,3,1996,1996.65573770492,Annie
,,28.77,"",,241,1996-08-28,,4,1996,1996.65573770492,Annie
,,28.65,"",,241,1996-08-28,,5,1996,1996.65573770492,Annie
,,28.5,"",,241,1996-08-28,,6,1996,1996.65573770492,Annie
,,26.95,"",,241,1996-08-28,,7,1996,1996.65573770492,Annie
,,22.48,"",,241,1996-08-28,,8,1996,1996.65573770492,Annie
,,20.51,"",,241,1996-08-28,,9,1996,1996.65573770492,Annie
,,19.29,"",,241,1996-08-28,,10,1996,1996.65573770492,Annie
,,18.32,"",,241,1996-08-28,,11,1996,1996.65573770492,Annie
,,17.53,"",,241,1996-08-28,,12,1996,1996.65573770492,Annie
,,17.17,"",,241,1996-08-28,,13,1996,1996.65573770492,Annie
,,16.96,"",,241,1996-08-28,,14,1996,1996.65573770492,Annie
,,16.9,"",,241,1996-08-28,,15,1996,1996.65573770492,Annie
,,16.87,"",,241,1996-08-28,,16,1996,1996.65573770492,Annie
,,16.84,"",,241,1996-08-28,,17,1996,1996.65573770492,Annie
,,16.82,"",,241,1996-08-28,,18,1996,1996.65573770492,Annie
,,16.82,"",,241,1996-08-28,,19,1996,1996.65573770492,Annie
,,29.46,"",,262,1996-09-18,,0.01,1996,1996.7131147541,Annie
,,29.39,"",,262,1996-09-18,,1,1996,1996.7131147541,Annie
,,29.35,"",,262,1996-09-18,,2,1996,1996.7131147541,Annie
,,29.3,"",,262,1996-09-18,,3,1996,1996.7131147541,Annie
,,29.24,"",,262,1996-09-18,,4,1996,1996.7131147541,Annie
,,29.22,"",,262,1996-09-18,,5,1996,1996.7131147541,Annie
,,28.81,"",,262,1996-09-18,,6,1996,1996.7131147541,Annie
,,27.6,"",,262,1996-09-18,,7,1996,1996.7131147541,Annie
,,23.83,"",,262,1996-09-18,,8,1996,1996.7131147541,Annie
,,21.25,"",,262,1996-09-18,,9,1996,1996.7131147541,Annie
,,19.75,"",,262,1996-09-18,,10,1996,1996.7131147541,Annie
,,18.78,"",,262,1996-09-18,,11,1996,1996.7131147541,Annie
,,17.85,"",,262,1996-09-18,,12,1996,1996.7131147541,Annie
,,17.33,"",,262,1996-09-18,,13,1996,1996.7131147541,Annie
,,17.2,"",,262,1996-09-18,,14,1996,1996.7131147541,Annie
,,17.12,"",,262,1996-09-18,,15,1996,1996.7131147541,Annie
,,17.06,"",,262,1996-09-18,,16,1996,1996.7131147541,Annie
,,17.04,"",,262,1996-09-18,,17,1996,1996.7131147541,Annie
,,17.02,"",,262,1996-09-18,,18,1996,1996.7131147541,Annie
,,17.02,"",,262,1996-09-18,,19,1996,1996.7131147541,Annie
,,25.17,"",,289,1996-10-15,,0.01,1996,1996.7868852459,Annie
,,25.12,"",,289,1996-10-15,,1,1996,1996.7868852459,Annie
,,25.05,"",,289,1996-10-15,,2,1996,1996.7868852459,Annie
,,25.01,"",,289,1996-10-15,,3,1996,1996.7868852459,Annie
,,24.98,"",,289,1996-10-15,,4,1996,1996.7868852459,Annie
,,24.9,"",,289,1996-10-15,,5,1996,1996.7868852459,Annie
,,24.85,"",,289,1996-10-15,,6,1996,1996.7868852459,Annie
,,24.85,"",,289,1996-10-15,,7,1996,1996.7868852459,Annie
,,24.85,"",,289,1996-10-15,,8,1996,1996.7868852459,Annie
,,24.69,"",,289,1996-10-15,,9,1996,1996.7868852459,Annie
,,19.82,"",,289,1996-10-15,,10,1996,1996.7868852459,Annie
,,19.05,"",,289,1996-10-15,,11,1996,1996.7868852459,Annie
,,17.45,"",,289,1996-10-15,,12,1996,1996.7868852459,Annie
,,17.25,"",,289,1996-10-15,,13,1996,1996.7868852459,Annie
,,17.21,"",,289,1996-10-15,,14,1996,1996.7868852459,Annie
,,17.18,"",,289,1996-10-15,,15,1996,1996.7868852459,Annie
,,17.12,"",,289,1996-10-15,,16,1996,1996.7868852459,Annie
,,17.12,"",,289,1996-10-15,,17,1996,1996.7868852459,Annie
,,18.4,"",,289,1996-10-15,,18,1996,1996.7868852459,Annie
,,17.72,"",,289,1996-10-15,,19,1996,1996.7868852459,Annie
,,21.55,"",,318,1996-11-13,,0.01,1996,1996.86612021858,Annie
,,21.53,"",,318,1996-11-13,,1,1996,1996.86612021858,Annie
,,21.51,"",,318,1996-11-13,,2,1996,1996.86612021858,Annie
,,21.51,"",,318,1996-11-13,,3,1996,1996.86612021858,Annie
,,21.5,"",,318,1996-11-13,,4,1996,1996.86612021858,Annie
,,21.48,"",,318,1996-11-13,,5,1996,1996.86612021858,Annie
,,21.48,"",,318,1996-11-13,,6,1996,1996.86612021858,Annie
,,21.48,"",,318,1996-11-13,,7,1996,1996.86612021858,Annie
,,21.47,"",,318,1996-11-13,,8,1996,1996.86612021858,Annie
,,21.42,"",,318,1996-11-13,,9,1996,1996.86612021858,Annie
,,21.4,"",,318,1996-11-13,,10,1996,1996.86612021858,Annie
,,21.18,"",,318,1996-11-13,,11,1996,1996.86612021858,Annie
,,18.68,"",,318,1996-11-13,,12,1996,1996.86612021858,Annie
,,18,"",,318,1996-11-13,,13,1996,1996.86612021858,Annie
,,17.55,"",,318,1996-11-13,,14,1996,1996.86612021858,Annie
,,17.39,"",,318,1996-11-13,,15,1996,1996.86612021858,Annie
,,17.29,"",,318,1996-11-13,,16,1996,1996.86612021858,Annie
,,17.24,"",,318,1996-11-13,,17,1996,1996.86612021858,Annie
,,17.22,"",,318,1996-11-13,,18,1996,1996.86612021858,Annie
,,17.22,"",,318,1996-11-13,,19,1996,1996.86612021858,Annie
,,17.51,"",,353,1996-12-18,,0.01,1996,1996.96174863388,Annie
,,16.39,"",,353,1996-12-18,,1,1996,1996.96174863388,Annie
,,16.3,"",,353,1996-12-18,,2,1996,1996.96174863388,Annie
,,16.24,"",,353,1996-12-18,,3,1996,1996.96174863388,Annie
,,16.19,"",,353,1996-12-18,,4,1996,1996.96174863388,Annie
,,16.13,"",,353,1996-12-18,,5,1996,1996.96174863388,Annie
,,16.11,"",,353,1996-12-18,,6,1996,1996.96174863388,Annie
,,16.19,"",,353,1996-12-18,,7,1996,1996.96174863388,Annie
,,16.19,"",,353,1996-12-18,,8,1996,1996.96174863388,Annie
,,16.19,"",,353,1996-12-18,,9,1996,1996.96174863388,Annie
,,16.18,"",,353,1996-12-18,,10,1996,1996.96174863388,Annie
,,16.13,"",,353,1996-12-18,,11,1996,1996.96174863388,Annie
,,16.12,"",,353,1996-12-18,,12,1996,1996.96174863388,Annie
,,16.11,"",,353,1996-12-18,,13,1996,1996.96174863388,Annie
,,16.1,"",,353,1996-12-18,,14,1996,1996.96174863388,Annie
,,16.1,"",,353,1996-12-18,,15,1996,1996.96174863388,Annie
,,16.08,"",,353,1996-12-18,,16,1996,1996.96174863388,Annie
,,16.04,"",,353,1996-12-18,,17,1996,1996.96174863388,Annie
,,16.04,"",,353,1996-12-18,,18,1996,1996.96174863388,Annie
,,16.02,"",,353,1996-12-18,,19,1996,1996.96174863388,Annie
,,18.65,"",,15,1997-01-15,,0.01,1997,1997.03835616438,Annie
,,18.62,"",,15,1997-01-15,,1,1997,1997.03835616438,Annie
,,18.62,"",,15,1997-01-15,,2,1997,1997.03835616438,Annie
,,18.61,"",,15,1997-01-15,,3,1997,1997.03835616438,Annie
,,18.61,"",,15,1997-01-15,,4,1997,1997.03835616438,Annie
,,18.61,"",,15,1997-01-15,,5,1997,1997.03835616438,Annie
,,18.6,"",,15,1997-01-15,,6,1997,1997.03835616438,Annie
,,18.59,"",,15,1997-01-15,,7,1997,1997.03835616438,Annie
,,18.09,"",,15,1997-01-15,,8,1997,1997.03835616438,Annie
,,17.89,"",,15,1997-01-15,,9,1997,1997.03835616438,Annie
,,17.79,"",,15,1997-01-15,,10,1997,1997.03835616438,Annie
,,17.7,"",,15,1997-01-15,,11,1997,1997.03835616438,Annie
,,17.68,"",,15,1997-01-15,,12,1997,1997.03835616438,Annie
,,17.6,"",,15,1997-01-15,,13,1997,1997.03835616438,Annie
,,17.56,"",,15,1997-01-15,,14,1997,1997.03835616438,Annie
,,17.51,"",,15,1997-01-15,,15,1997,1997.03835616438,Annie
,,17.5,"",,15,1997-01-15,,16,1997,1997.03835616438,Annie
,,17.49,"",,15,1997-01-15,,17,1997,1997.03835616438,Annie
,,17.49,"",,15,1997-01-15,,18,1997,1997.03835616438,Annie
,,17.48,"",,15,1997-01-15,,19,1997,1997.03835616438,Annie
,,19.89,"",,43,1997-02-12,,0.01,1997,1997.11506849315,Annie
,,19.88,"",,43,1997-02-12,,1,1997,1997.11506849315,Annie
,,19.82,"",,43,1997-02-12,,2,1997,1997.11506849315,Annie
,,19.78,"",,43,1997-02-12,,3,1997,1997.11506849315,Annie
,,19.72,"",,43,1997-02-12,,4,1997,1997.11506849315,Annie
,,19.47,"",,43,1997-02-12,,5,1997,1997.11506849315,Annie
,,18.25,"",,43,1997-02-12,,6,1997,1997.11506849315,Annie
,,17.66,"",,43,1997-02-12,,7,1997,1997.11506849315,Annie
,,17.38,"",,43,1997-02-12,,8,1997,1997.11506849315,Annie
,,17.23,"",,43,1997-02-12,,9,1997,1997.11506849315,Annie
,,17.11,"",,43,1997-02-12,,10,1997,1997.11506849315,Annie
,,17.03,"",,43,1997-02-12,,11,1997,1997.11506849315,Annie
,,16.93,"",,43,1997-02-12,,12,1997,1997.11506849315,Annie
,,16.88,"",,43,1997-02-12,,13,1997,1997.11506849315,Annie
,,16.82,"",,43,1997-02-12,,14,1997,1997.11506849315,Annie
,,16.8,"",,43,1997-02-12,,15,1997,1997.11506849315,Annie
,,16.78,"",,43,1997-02-12,,16,1997,1997.11506849315,Annie
,,16.78,"",,43,1997-02-12,,17,1997,1997.11506849315,Annie
,,16.75,"",,43,1997-02-12,,18,1997,1997.11506849315,Annie
,,16.75,"",,43,1997-02-12,,19,1997,1997.11506849315,Annie
,,23.94,"",,71,1997-03-12,,0.01,1997,1997.19178082192,Annie
,,23.9,"",,71,1997-03-12,,1,1997,1997.19178082192,Annie
,,23.85,"",,71,1997-03-12,,2,1997,1997.19178082192,Annie
,,23.8,"",,71,1997-03-12,,3,1997,1997.19178082192,Annie
,,23.75,"",,71,1997-03-12,,4,1997,1997.19178082192,Annie
,,23.7,"",,71,1997-03-12,,5,1997,1997.19178082192,Annie
,,22.2,"",,71,1997-03-12,,6,1997,1997.19178082192,Annie
,,19.21,"",,71,1997-03-12,,7,1997,1997.19178082192,Annie
,,18.22,"",,71,1997-03-12,,8,1997,1997.19178082192,Annie
,,17.6,"",,71,1997-03-12,,9,1997,1997.19178082192,Annie
,,17.45,"",,71,1997-03-12,,10,1997,1997.19178082192,Annie
,,17.31,"",,71,1997-03-12,,11,1997,1997.19178082192,Annie
